3365, 0, 35
IMU,-3.25002,2.1916,-0.82843,-1.07605,-0.0314868,0.417483,0.974947
IMU,-2.73173,1.48639,-1.10956,-1.07166,-0.0158349,0.441673,0.969415
IMU,-2.67849,1.42897,-1.18253,-1.07125,-0.0158946,0.444556,0.96857
IMU,-2.67879,1.44781,-1.20496,-1.07078,-0.016072,0.446283,0.968328
IMU,-3.06878,1.8695,-0.799121,-1.07353,-0.0199396,0.427748,0.973634
IMU,-2.68447,1.51959,-1.24803,-1.07024,-0.0165957,0.44702,0.968542
IMU,-2.70092,1.64041,-1.27405,-1.06966,-0.0167976,0.447371,0.96903
IMU,-2.66503,1.72176,-1.30545,-1.06907,-0.0165093,0.447922,0.969506
IMU,-2.62227,1.71129,-1.3207,-1.06847,-0.0153519,0.448587,0.969803
IMU,-2.56215,1.67331,-1.3536,-1.068,-0.013248,0.449272,0.970097
IMU,-2.67879,1.44781,-1.20496,-1.07078,-0.016072,0.446283,0.968328
IMU,-2.47094,1.63922,-1.38979,-1.06745,-0.0107398,0.449985,0.970376
IMU,-2.37523,1.59106,-1.43794,-1.06688,-0.00811331,0.450748,0.970643
IMU,-2.26667,1.52766,-1.55966,-1.0664,-0.00580259,0.451431,0.970845
IMU,-2.17186,1.45977,-1.74838,-1.06595,-0.00432158,0.452068,0.971126
IMU,-2.09171,1.40714,-1.96102,-1.06549,-0.00413765,0.452521,0.971362
IMU,-2.00677,1.39158,-2.18472,-1.06522,-0.00508991,0.452814,0.971444
IMU,-1.94247,1.40654,-2.38331,-1.06506,-0.00727609,0.453034,0.971619
IMU,-1.91616,1.44781,-2.55318,-1.06493,-0.00989867,0.452918,0.971745
IMU,-1.90688,1.5136,-2.70331,-1.06473,-0.0125999,0.452667,0.97207
IMU,-1.90419,1.58927,-2.81666,-1.06425,-0.0150016,0.452339,0.972715
IMU,-1.88146,1.66015,-2.88336,-1.06366,-0.0166175,0.452006,0.973466
IMU,-2.09171,1.40714,-1.96102,-1.06549,-0.00413765,0.452521,0.971362
IMU,-1.83451,1.7101,-2.91566,-1.06318,-0.0176932,0.451459,0.974231
IMU,-1.80191,1.72206,-2.93061,-1.06291,-0.0183522,0.450815,0.974816
IMU,-1.78486,1.70202,-2.93988,-1.0629,-0.0189641,0.450132,0.975218
IMU,-1.90688,1.5136,-2.70331,-1.06473,-0.0125999,0.452667,0.97207
IMU,-1.7732,1.67331,-2.93659,-1.06304,-0.0197986,0.449301,0.975394
IMU,-1.78038,1.63892,-2.93001,-1.06331,-0.020979,0.448289,0.975438
IMU,-1.8064,1.61678,-2.91984,-1.0637,-0.0223306,0.447065,0.975561
IMU,-1.82673,1.61021,-2.9016,-1.06406,-0.0237908,0.445607,0.975819
IMU,-1.86651,1.62007,-2.84029,-1.0645,-0.02522,0.443951,0.976148
IMU,-1.92513,1.65477,-2.73561,-1.06481,-0.0261515,0.442104,0.976589
IMU,-1.90688,1.5136,-2.70331,-1.06473,-0.0125999,0.452667,0.97207
IMU,-1.97208,1.71309,-2.61927,-1.06496,-0.0266391,0.440201,0.977205
IMU,-2.01934,1.77529,-2.51221,-1.06519,-0.026798,0.438101,0.978009
IMU,-2.05911,1.82554,-2.40364,-1.06533,-0.0268013,0.435911,0.978704
IMU,-1.82673,1.61021,-2.9016,-1.06406,-0.0237908,0.445607,0.975819
IMU,-2.11085,1.86591,-2.2879,-1.06557,-0.0268862,0.433962,0.979391
